기상상태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 연령,피해운전자 상해정도,ECLO,시간,도로형태1,도로형태2
맑음,건조,차대차,기타,교차로운행방법위반,사륜오토바이(ATV),미분류,기타불명,이륜,28세,부상신고,1,1,교차로,교차로안
비,젖음/습기,차대차,기타,안전거리미확보,승용,18세,경상,승용,21세,경상,6,2,단일로,기타
흐림,건조,차대차,기타,중앙선침범,승용,57세,상해없음,승용,60세,중상,11,8,단일로,기타
맑음,건조,차대차,기타,교차로운행방법위반,승용,47세,상해없음,승용,55세,경상,3,15,교차로,교차로부근
비,젖음/습기,차대차,추돌,안전거리미확보,승용,48세,상해없음,승용,72세,경상,3,16,기타,기타
비,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,45세,상해없음,승용,21세,경상,6,16,교차로,교차로안
비,젖음/습기,차대차,측면충돌,안전거리미확보,승용,20세,상해없음,이륜,43세,경상,3,18,단일로,기타
비,젖음/습기,차대사람,횡단중,신호위반,이륜,46세,상해없음,보행자,35세,경상,3,22,교차로,교차로횡단보도내
맑음,건조,차대차,측면충돌,안전거리미확보,승용,58세,상해없음,승용,60세,경상,3,23,단일로,기타
비,젖음/습기,차대사람,횡단중,보행자보호의무위반,승용,54세,상해없음,보행자,66세,부상신고,1,10,교차로,교차로부근
맑음,건조,차대차,측면충돌,안전거리미확보,승용,32세,상해없음,화물,49세,경상,3,11,단일로,기타
맑음,건조,차대차,기타,안전거리미확보,승용,48세,기타불명,승용,72세,중상,10,13,단일로,기타
비,젖음/습기,차대차,기타,안전거리미확보,승용,71세,상해없음,이륜,29세,경상,3,14,단일로,기타
비,젖음/습기,차대차,측면충돌,신호위반,승합,65세,상해없음,승용,25세,경상,3,19,교차로,교차로안
비,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,57세,상해없음,이륜,40세,경상,3,19,교차로,교차로안
비,젖음/습기,차대차,기타,신호위반,승용,60세,경상,화물,58세,경상,6,19,교차로,교차로안
비,젖음/습기,차대차,기타,안전거리미확보,승용,71세,상해없음,이륜,51세,경상,3,19,단일로,기타
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,22세,상해없음,승용,41세,경상,3,20,교차로,교차로부근
비,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,42세,상해없음,승용,61세,경상,3,21,교차로,교차로안
비,젖음/습기,차대사람,횡단중,보행자보호의무위반,이륜,48세,상해없음,보행자,59세,중상,5,22,교차로,교차로횡단보도내
비,젖음/습기,차대사람,횡단중,보행자보호의무위반,화물,58세,상해없음,보행자,17세,경상,3,22,교차로,교차로횡단보도내
비,젖음/습기,차대차,측면충돌,안전거리미확보,승용,22세,상해없음,이륜,41세,중상,5,0,단일로,기타
비,젖음/습기,차대차,기타,신호위반,승용,69세,상해없음,승용,62세,경상,21,1,교차로,교차로안
비,젖음/습기,차대차,기타,안전거리미확보,승용,66세,상해없음,승용,49세,경상,3,4,단일로,기타
맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,45세,상해없음,승용,72세,중상,5,8,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,70세,경상,승용,22세,경상,6,10,교차로,교차로안
맑음,건조,차대사람,횡단중,보행자보호의무위반,승용,67세,상해없음,보행자,20세,중상,5,11,교차로,교차로횡단보도내
맑음,건조,차대차,측면충돌,안전거리미확보,승용,67세,상해없음,승용,57세,경상,3,12,단일로,기타
맑음,건조,차대사람,기타,보행자보호의무위반,승용,68세,상해없음,보행자,49세,중상,5,14,단일로,기타
맑음,건조,차대차,추돌,안전거리미확보,승용,58세,상해없음,승용,73세,상해없음,3,14,단일로,기타
맑음,건조,차대차,측면충돌,안전거리미확보,승합,77세,상해없음,승용,52세,경상,3,16,교차로,교차로안
맑음,건조,차대차,추돌,안전거리미확보,승용,79세,상해없음,승용,47세,경상,6,17,단일로,기타
맑음,건조,차대차,기타,안전거리미확보,승용,62세,상해없음,승용,29세,중상,5,17,단일로,기타
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,26세,경상,이륜,28세,중상,8,18,교차로,교차로안
맑음,건조,차대차,정면충돌,신호위반,승용,48세,상해없음,승용,69세,중상,8,19,교차로,교차로안
맑음,건조,차대사람,기타,보행자보호의무위반,승용,66세,상해없음,보행자,70세,경상,3,20,교차로,교차로횡단보도내
맑음,건조,차대차,측면충돌,신호위반,승용,66세,상해없음,승용,66세,경상,3,9,교차로,교차로안
맑음,건조,차대차,기타,신호위반,건설기계,52세,기타불명,승용,73세,중상,5,10,교차로,교차로안
맑음,건조,차대차,기타,신호위반,승용,50세,상해없음,이륜,58세,경상,3,10,교차로,교차로횡단보도내
맑음,건조,차대차,측면충돌,안전거리미확보,승용,69세,상해없음,승용,30세,경상,6,11,단일로,기타
맑음,건조,차대차,측면충돌,교차로운행방법위반,이륜,29세,상해없음,자전거,7세,경상,3,14,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,29세,상해없음,승용,26세,경상,9,14,단일로,기타
맑음,건조,차대차,기타,교차로운행방법위반,승용,38세,상해없음,이륜,41세,경상,3,15,교차로,교차로안
맑음,건조,차대차,측면충돌,직진우회전진행방해,화물,24세,경상,승용,47세,경상,6,16,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,33세,상해없음,이륜,17세,경상,6,16,단일로,기타
맑음,건조,차대차,추돌,안전거리미확보,승용,21세,경상,승용,33세,경상,9,19,단일로,기타
맑음,건조,차대사람,횡단중,보행자보호의무위반,승용,54세,기타불명,보행자,51세,중상,5,20,단일로,기타
맑음,건조,차대차,기타,중앙선침범,기타불명,80세,부상신고,승용,37세,경상,5,20,단일로,기타
맑음,젖음/습기,차대차,정면충돌,중앙선침범,승용,28세,기타불명,승용,28세,경상,13,22,교차로,교차로부근
맑음,건조,차대사람,횡단중,신호위반,기타불명,미분류,기타불명,보행자,32세,경상,3,0,교차로,교차로횡단보도내
맑음,건조,차대차,기타,중앙선침범,이륜,37세,상해없음,이륜,22세,경상,3,1,교차로,교차로안
맑음,건조,차대사람,횡단중,보행자보호의무위반,승용,66세,상해없음,보행자,48세,경상,3,5,교차로,교차로안
맑음,건조,차대사람,길가장자리구역통행중,보행자보호의무위반,승용,42세,상해없음,보행자,8세,경상,3,8,단일로,기타
비,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,81세,상해없음,화물,48세,경상,6,9,교차로,교차로안
기타,건조,차대사람,기타,보행자보호의무위반,승용,54세,상해없음,보행자,62세,중상,5,14,교차로,교차로횡단보도내
맑음,건조,차대차,측면충돌,신호위반,승용,40세,상해없음,승용,25세,경상,7,14,기타,기타
비,젖음/습기,차대차,기타,안전거리미확보,승용,72세,상해없음,승용,56세,경상,3,15,단일로,기타
비,젖음/습기,차대차,측면충돌,안전거리미확보,승용,77세,상해없음,승용,75세,경상,3,17,단일로,기타
비,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,54세,상해없음,이륜,29세,경상,3,18,교차로,교차로안
비,젖음/습기,차대차,측면충돌,안전거리미확보,승용,27세,상해없음,이륜,17세,경상,3,19,단일로,교량
비,젖음/습기,차대차,기타,직진우회전진행방해,이륜,20세,경상,승용,61세,상해없음,3,20,교차로,교차로안
비,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,23세,상해없음,이륜,23세,중상,5,20,교차로,교차로안
맑음,젖음/습기,차대차,기타,교차로운행방법위반,승용,21세,상해없음,승용,64세,경상,3,21,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,66세,상해없음,승용,37세,경상,3,21,단일로,기타
비,젖음/습기,차대사람,차도통행중,신호위반,승용,22세,상해없음,보행자,53세,중상,5,22,교차로,교차로안
비,젖음/습기,차대차,측면충돌,신호위반,승용,60세,상해없음,승용,62세,경상,3,23,교차로,교차로안
비,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,45세,경상,승용,42세,중상,8,0,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,이륜,40세,상해없음,승용,41세,경상,3,9,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,화물,56세,상해없음,승용,58세,중상,5,9,단일로,고가도로위
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,63세,상해없음,자전거,66세,중상,5,15,교차로,교차로안
맑음,건조,차대차,추돌,안전거리미확보,승용,55세,상해없음,자전거,57세,중상,5,17,교차로,교차로부근
맑음,건조,차대차,기타,교차로운행방법위반,승용,45세,상해없음,이륜,16세,경상,8,19,단일로,기타
흐림,건조,차대차,측면충돌,교차로운행방법위반,승용,41세,상해없음,승용,20세,경상,6,19,교차로,교차로안
맑음,건조,차대차,기타,교차로운행방법위반,이륜,34세,중상,이륜,28세,중상,10,20,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,40세,경상,승용,45세,경상,12,20,교차로,교차로부근
맑음,건조,차대차,측면충돌,안전거리미확보,승용,49세,상해없음,승용,48세,경상,3,21,단일로,기타
맑음,건조,차대차,측면충돌,신호위반,이륜,53세,상해없음,자전거,11세,경상,3,23,교차로,교차로횡단보도내
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,60세,상해없음,승용,26세,경상,3,6,교차로,교차로안
맑음,건조,차대차,추돌,안전거리미확보,승용,70세,상해없음,자전거,14세,경상,3,8,단일로,기타
맑음,건조,차대차,측면충돌,안전거리미확보,특수,49세,상해없음,승용,34세,중상,5,10,단일로,기타
맑음,건조,차대차,기타,교차로운행방법위반,승용,35세,상해없음,승용,30세,경상,6,11,교차로,교차로안
맑음,건조,차대차,기타,신호위반,승용,61세,상해없음,이륜,41세,중상,10,15,교차로,교차로안
맑음,건조,차대차,기타,안전거리미확보,승용,45세,상해없음,이륜,23세,경상,3,16,단일로,기타
맑음,건조,차대차,기타,중앙선침범,이륜,35세,상해없음,자전거,44세,중상,5,16,교차로,교차로부근
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,72세,상해없음,승용,60세,경상,6,16,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,42세,경상,승용,32세,경상,12,16,교차로,교차로안
맑음,건조,차대사람,횡단중,보행자보호의무위반,원동기,60세,상해없음,보행자,72세,중상,5,18,단일로,기타
맑음,건조,차대차,측면충돌,신호위반,화물,64세,상해없음,이륜,23세,경상,3,19,교차로,교차로부근
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,38세,경상,승용,47세,경상,6,19,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,승용,27세,기타불명,승용,39세,상해없음,3,20,교차로,교차로안
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,64세,상해없음,화물,57세,경상,8,21,교차로,교차로부근
맑음,건조,차대차,측면충돌,신호위반,승용,32세,상해없음,승용,39세,경상,3,0,교차로,교차로부근
맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,68세,상해없음,승용,47세,경상,8,8,교차로,교차로안
맑음,건조,차대차,정면충돌,신호위반,승용,59세,상해없음,승용,47세,경상,6,10,교차로,교차로안
맑음,건조,차대차,측면충돌,안전거리미확보,승용,60세,상해없음,승용,48세,상해없음,3,15,단일로,지하차도(도로)내
맑음,건조,차대차,측면충돌,신호위반,승용,76세,상해없음,화물,64세,경상,3,6,교차로,교차로안
맑음,서리/결빙,차대차,측면충돌,안전거리미확보,건설기계,61세,상해없음,승용,66세,경상,9,8,단일로,기타
맑음,건조,차대차,측면충돌,중앙선침범,이륜,59세,부상신고,승용,57세,상해없음,1,12,단일로,기타
맑음,건조,차대사람,횡단중,보행자보호의무위반,승용,61세,상해없음,보행자,27세,경상,3,13,교차로,교차로횡단보도내
맑음,건조,차대사람,기타,보행자보호의무위반,승용,66세,상해없음,보행자,14세,경상,3,15,단일로,기타
맑음,건조,차대차,측면충돌,신호위반,이륜,33세,경상,이륜,48세,중상,8,16,교차로,교차로안
맑음,건조,차대차,측면충돌,신호위반,승용,50세,상해없음,자전거,58세,경상,3,16,교차로,교차로횡단보도내
맑음,건조,차대사람,횡단중,보행자보호의무위반,화물,53세,상해없음,보행자,44세,경상,6,17,단일로,기타
